label,uri
"LEADS",https://gcmdservices.gsfc.nasa.gov/kms/concept/4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2
"GEOPARSER SERVICE",https://gcmdservices.gsfc.nasa.gov/kms/concept/250cc56c-2edf-4774-8970-d69a17f15e97
"FEATURE GENERALIZATION SERVICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/df6cc99d-6254-4759-91bd-3233b6419b4c
"SUBSIDENCE RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/535b876d-9297-49c2-bdcd-4c33e02a47be
"RADIONUCLIDES",https://gcmdservices.gsfc.nasa.gov/kms/concept/e9ed684e-5252-4091-a794-aaf6e5f249ed
"RUNOFF RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/f54d4750-b9b3-47fa-b56a-a1d57fcbc978
"GREBES",https://gcmdservices.gsfc.nasa.gov/kms/concept/050ce2a5-f895-4600-a0a1-eb0e3adb09e1
"DATA DISCOVERY",https://gcmdservices.gsfc.nasa.gov/kms/concept/90c21a67-6703-4b59-96ee-c2c602652c80
"ROTATIONAL RATE/SPEED",https://gcmdservices.gsfc.nasa.gov/kms/concept/d5d9bd6a-92c4-49ac-bddf-0077cf804ea7
"PRECIPITATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/1532e590-a62d-46e3-8d03-2351bc48166a
"VISIBLE RADIANCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/b590bfda-a053-4439-8f86-a2811e67ce46
"WIND STORMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/c40071d2-6478-4edf-80bb-95c3886533b9
"STREAM TERRACE",https://gcmdservices.gsfc.nasa.gov/kms/concept/74ce5e8a-038a-471e-a27a-be5b1f17b72f
"DISEASE/EPIDEMIC",https://gcmdservices.gsfc.nasa.gov/kms/concept/8cc052a0-314a-408d-8c2d-c8245bab2465
"AIRGLOW",https://gcmdservices.gsfc.nasa.gov/kms/concept/bf22e55d-fbff-4eaf-8592-68be24e2bc32
"INTRUSION RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/310c5663-1825-46ed-8b64-d1ba7c93ff6d
"DATA ALIGNMENT SERVICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/c8390ac2-4124-43e7-a83e-87cf5eb40f0e
"INORGANIC MATTER",https://gcmdservices.gsfc.nasa.gov/kms/concept/6cf87a79-e8b0-4ff1-9039-f3ad1f1f17a7
"HEAT",https://gcmdservices.gsfc.nasa.gov/kms/concept/bb9c9be6-78c7-4fbd-9a35-a218276393ec
"TEMPERATURE INDICATORS",https://gcmdservices.gsfc.nasa.gov/kms/concept/2dcffd8f-2b01-4c68-a4f2-c4940d2709a3
"HORST",https://gcmdservices.gsfc.nasa.gov/kms/concept/8493f8c2-63c3-4e1c-b813-1f0f3893a30a
"METALS",https://gcmdservices.gsfc.nasa.gov/kms/concept/7b76bca5-32ee-4285-8550-0de120b01a13
"DOME TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/68ac1c78-6b8b-4e45-b588-38ff94ceb3a4
"BEDROCK LITHOLOGY",https://gcmdservices.gsfc.nasa.gov/kms/concept/4beaeec9-0750-44e6-8fb4-8d0085efc82e
"DISSOLVED CARBON DIOXIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/a9b89557-c09f-4a4a-a1eb-47c632f8eb59
"SALTWATER INTRUSION",https://gcmdservices.gsfc.nasa.gov/kms/concept/dffe5a35-09af-4413-bdd3-a5aedfeb49cc
"SEVERE WEATHER",https://gcmdservices.gsfc.nasa.gov/kms/concept/0d67baa7-19c7-440b-b658-1bda9a8e09bf
"VEGETATION INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/e63844c1-015c-4776-b01c-e3e7d5dd3d0c
"CINDER CONE",https://gcmdservices.gsfc.nasa.gov/kms/concept/7c394040-91f1-4438-a50a-3118254f5989
"POLITICAL DIVISIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3381412c-54f0-4911-85ef-81d669c896cf
"VULNERABILITY LEVELS/INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/33f20afe-5ce2-43e9-9676-c5f664fbc324
"ALPINE TUNDRA",https://gcmdservices.gsfc.nasa.gov/kms/concept/944d9d09-4317-4e9a-9aa5-dc4282be406e
"INUNDATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/c6c0c5dd-c0ca-4670-bbaa-c22d39e73570
"RADIOCARBON",https://gcmdservices.gsfc.nasa.gov/kms/concept/23822618-39a2-4b2b-9162-37bb0651c118
"WAVE SPECTRA",https://gcmdservices.gsfc.nasa.gov/kms/concept/e79ff727-c598-4a1c-8b4f-b6019fcf386b
"OCEAN ACIDIFICATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/a219dbe6-c095-4002-9fbe-012b31da839c
"ENVIRONMENTAL GOVERNANCE/MANAGEMENT",https://gcmdservices.gsfc.nasa.gov/kms/concept/d81b77be-0177-4e26-942c-aa911239482d
"TECTONICS",https://gcmdservices.gsfc.nasa.gov/kms/concept/1e17c8d3-81d0-473c-8f24-d2a4ea52b6b9
"LANDSCAPE PATTERNS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3b6fe940-7383-4bae-b436-fc487723bbcf
"TURBIDITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/227cf2d4-968a-4312-89e6-8c6bcf616e5d
"MENTAL HEALTH IMPACTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3ad043a9-2ec8-401d-a727-5589a303ea4a
"MICRONUTRIENTS/TRACE ELEMENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/ac061db6-21c7-46fc-b5a8-9f61c795fdd6
"PUPFISHES",https://gcmdservices.gsfc.nasa.gov/kms/concept/3179b46a-ce20-453c-9ebf-18a070a91dec
"ELECTRICAL PROPERTIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/914a7dba-82ae-4419-97cf-397007ad9c30
"ISOTOPIC AGE",https://gcmdservices.gsfc.nasa.gov/kms/concept/211d289d-fae7-4815-9f3d-28a5afc7b3a9
"SEDIMENT TRANSPORT",https://gcmdservices.gsfc.nasa.gov/kms/concept/8c6d4f39-6ae0-4c8d-ad48-2f82bb4e1541
"OCEAN TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/c5563d03-2f68-4dac-a50b-3b8450725356
"SPOROZOANS",https://gcmdservices.gsfc.nasa.gov/kms/concept/32ffe87f-c0f0-4398-9a6a-755d7f87a5ff
"GROUND WATER RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/9f687ff2-52c0-496b-9a81-503a8c207823
"GRABEN",https://gcmdservices.gsfc.nasa.gov/kms/concept/524f075d-e875-4c9d-9e46-91f2a0b12168
"BANK REEF",https://gcmdservices.gsfc.nasa.gov/kms/concept/9ea0dbd4-2af5-4520-a831-32ee04d02ecc
"INFILTRATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/638a22af-4e97-450e-a278-b81338443230
"PLANETARY BOUNDARY LAYER HEIGHT",https://gcmdservices.gsfc.nasa.gov/kms/concept/765e92a7-8c14-47dc-bdd8-d85d132a11ee
"LAVA DOME",https://gcmdservices.gsfc.nasa.gov/kms/concept/33a0cd6c-a8e4-4187-a2f3-7eb4bf62808d
"FERTILIZERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/18a8197e-3a3f-408c-9c51-e9fe89dd6b45
"PEATLANDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b70ef20c-7215-4a39-9479-dbff7c2fdca9
"SEDIMENT CHEMISTRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/9f4548ad-ec40-4d79-a973-552b2541a62d
"DISASTER RECOVERY/RELIEF",https://gcmdservices.gsfc.nasa.gov/kms/concept/6b2fad63-2230-4d54-8f31-fee604d1f977
"CHLOROFLUOROCARBONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/e78ae4ce-807a-4417-ad6e-a458c6da6638
"COASTAL BATHYMETRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/d80c015f-a383-4883-8309-6aab1c39f5b6
"ANIMAL MANURE AND WASTE",https://gcmdservices.gsfc.nasa.gov/kms/concept/3c1c65c3-e1ef-4163-9695-c39ff7fb48da
"BRYOZOANS/MOSS ANIMALS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b560f23d-f190-4c41-8bd9-4650a83296af
"LANDFALL INTENSITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/923ab959-48ee-4db1-827a-3d672099e273
"CALCIUM",https://gcmdservices.gsfc.nasa.gov/kms/concept/e5a658d5-74db-4022-894f-edc8d297767a
"OXYGEN ISOTOPE ANALYSIS",https://gcmdservices.gsfc.nasa.gov/kms/concept/2f2d4df2-0701-4fe1-9d9b-e7e1c8678a8f
"PELAGIC",https://gcmdservices.gsfc.nasa.gov/kms/concept/3d7ecc4f-e79e-40d1-8796-63059888bf5f
"TROPICAL STORM MOTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/ce15b57a-9b1b-4bb7-805e-b13defd9a851
"REFORESTATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/be7f6de0-f51e-42bc-9a66-fff30d809a67
"BROWN ALGAE",https://gcmdservices.gsfc.nasa.gov/kms/concept/36e07e20-ce85-4418-83fd-6d718e55f370
"LIDAR BACKSCATTER",https://gcmdservices.gsfc.nasa.gov/kms/concept/ca776e14-fc3d-4044-9d1a-fd7c07569399
"CLOUD FRACTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/b296b688-0ff0-4212-9b30-30e9fe413709
"PLATFORM CHARACTERISTICS",https://gcmdservices.gsfc.nasa.gov/kms/concept/cda9b483-8711-42b8-82f9-e7d22ce9c62c
"MINNING/DRILLING SITE",https://gcmdservices.gsfc.nasa.gov/kms/concept/7d8dcf2c-133f-47b2-9195-17dd263ec8a3
"PETROLEUM PRODUCTION/USE",https://gcmdservices.gsfc.nasa.gov/kms/concept/e4774745-c565-4b9e-a642-6fa4a0b3b79b
"SEA SURFACE TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/bd24a9a9-7d52-4c29-b2a0-6cefd216ae78
"ELECTRIC FIELD",https://gcmdservices.gsfc.nasa.gov/kms/concept/41f27172-14f6-4940-9b7b-f3d4db69e0c6
"COASTAL AREAS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b1f63bf1-a547-4189-9c7e-66a8d11facc4
"AIR TEMPERATURE RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/89e5b8c9-ef72-4e21-83c8-a7552f6871a4
"TORNADOES",https://gcmdservices.gsfc.nasa.gov/kms/concept/a200e677-384a-42d6-8519-1c7735f0adb9
"AMM",https://gcmdservices.gsfc.nasa.gov/kms/concept/ddcc55bd-2047-4aa2-996c-409f940fbba9
"ISOTOPES",https://gcmdservices.gsfc.nasa.gov/kms/concept/4d5f7ae1-3368-468b-825b-e72c1df24508
"GAS/AEROSOL COMPOSITION",https://gcmdservices.gsfc.nasa.gov/kms/concept/54b94cdf-b8e2-4c81-b5aa-5652f053244e
"ANIMAL SCIENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/b41894fa-2e3e-475b-b8f0-b6ffdd2d6e9c
"SCATTERING",https://gcmdservices.gsfc.nasa.gov/kms/concept/c830ad5e-ac31-41cf-b8e2-277fe457d76d
"HAZARDS MITIGATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/a2e9c7b9-96fd-449f-91db-7ab5e2dd679e
"CYCLONES (SW INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/ef467c3c-0aed-4aa8-bfa5-67721e83e557
"BIOMEDICAL CHEMICALS",https://gcmdservices.gsfc.nasa.gov/kms/concept/97636cf7-189f-4953-9807-64fbcc60f72c
"DROUGHTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/115d340f-cb5e-4436-bfa4-04a740988bf7
"FOOD CONTAMINATION AND TOXICOLOGY",https://gcmdservices.gsfc.nasa.gov/kms/concept/e86ea427-f735-4998-af16-9bd619df4974
"CORAL REEF",https://gcmdservices.gsfc.nasa.gov/kms/concept/fa3bc02d-31a7-4456-b716-a8b8f8393c86
"SEISMIC BODY WAVES",https://gcmdservices.gsfc.nasa.gov/kms/concept/f66893ce-3ea6-4c52-bc27-bc322a41b748
"COMMUNITY STRUCTURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/f42c849c-7113-4c69-a01e-52ebc5e7b44d
"SOIL COLOR",https://gcmdservices.gsfc.nasa.gov/kms/concept/013b44e9-df5c-4ef8-a99f-7351d16bfd14
"CRYPTOMONADS",https://gcmdservices.gsfc.nasa.gov/kms/concept/502c9a41-ab95-4ae7-8e92-d1024b094f36
"ROSSBY/PLANETARY WAVES",https://gcmdservices.gsfc.nasa.gov/kms/concept/41764af0-1264-4adb-881d-44991489344c
"STRATIGRAPHIC SEQUENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/42b5ae5b-90d5-44f0-b331-6c22cdd45c3f
"CLOUD TOP PRESSURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/1a217e7e-74fa-438e-b4bd-5ad574d92e9d
"MICROWAVE",https://gcmdservices.gsfc.nasa.gov/kms/concept/66700628-2b62-4466-999e-faeb15ca4da5
"ELLIPSOID CHARACTERISTICS",https://gcmdservices.gsfc.nasa.gov/kms/concept/bc640e63-70c1-4228-b2dc-6aa1ac6edfa6
"HYPOCHLOROUS MONOXIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/c6b2279c-804f-42bf-aa8a-0c81f9ecf6cd
"FRACTION OF ABSORBED PHOTOSYNTHETICALLY ACTIVE RADIATION (FAPAR)",https://gcmdservices.gsfc.nasa.gov/kms/concept/6079e5e4-4dee-4b32-aaa8-ae3231bcbadb
"GEOLOCATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/7a0ab5f9-2317-4217-a081-8d4a46eb5334
"AMBIENT TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/1d2ac206-0977-4145-b334-baa6e13a0db6
"DATA REFORMATTING",https://gcmdservices.gsfc.nasa.gov/kms/concept/dad75074-b2f7-4cb7-ae02-02d054f18251
"FROGS/TOADS",https://gcmdservices.gsfc.nasa.gov/kms/concept/db49ac33-d70a-488c-a1f2-9aa3706ba707
"OCEAN SALINITY RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/1ba98ab7-dee3-4b15-aea1-179ecd8f6e7d
"WHITEOUT",https://gcmdservices.gsfc.nasa.gov/kms/concept/06741402-492e-4cda-926b-8897b15450e7
"COMPOSITION/STRUCTURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/1afa91ea-2b60-48d6-b065-093cd20408cd
"RIVER ICE DEPTH/EXTENT",https://gcmdservices.gsfc.nasa.gov/kms/concept/fde8a54a-8aaa-45fd-bb66-3105e4c57102
"CONVERGENCE/DIVERGENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/b59e188c-49b8-41b3-94c4-0bc1dbb554fe
"CYCLONES (SW INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/d5f307ab-e5df-4c84-84e7-42822e3a4864
"MORTALITY RATES",https://gcmdservices.gsfc.nasa.gov/kms/concept/918c4136-bb4c-422b-9c15-8273307546d1
"STABILITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/a1d083b5-3233-4053-a479-4eb7d347c34b
"TOPOGRAPHICAL RELIEF MAPS",https://gcmdservices.gsfc.nasa.gov/kms/concept/f7d2e34a-c5c2-4c21-9132-2472620dbda1
"WIND-DRIVEN CIRCULATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/03fbea0a-74b9-4c78-8752-a588cff27f17
"COLD WAVE",https://gcmdservices.gsfc.nasa.gov/kms/concept/03bc515c-af45-4a15-b2a2-65270f0e72bd
"OTTERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/eedb68d2-c487-4dc8-8292-c375e3e8b455
"SNOW",https://gcmdservices.gsfc.nasa.gov/kms/concept/b51b3708-a662-4cf1-bf13-e67f36b001c4
"TYPHOONS (WESTERN N. PACIFIC)",https://gcmdservices.gsfc.nasa.gov/kms/concept/09849cf3-df4d-40d3-a224-f30c6fe22c1f
"TROPOSPHERIC TEMPERATURE ANOMALIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/f0e47cca-fa6e-44d0-b900-43920a3d0b91
"SOI",https://gcmdservices.gsfc.nasa.gov/kms/concept/cafeff8b-c583-40e3-9a43-2b2b069b1df8
"IRRIGATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/59b3849e-6704-402f-9a3e-512db10c2f51
"SEICHES",https://gcmdservices.gsfc.nasa.gov/kms/concept/2b4963ba-1a7a-419d-97ef-eacaa14688e0
"GROUNDING LINE",https://gcmdservices.gsfc.nasa.gov/kms/concept/929f60ff-f938-48b0-86fd-c5c8c071c4bd
"ELECTRICAL PROPERTIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/01a4a324-cad3-441d-b0f1-02dc9742784a
"CLOUD FREQUENCY",https://gcmdservices.gsfc.nasa.gov/kms/concept/acb52274-6c0d-4241-a979-3fa3efca6702
"ADVECTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/ce546f0d-d2e1-43ed-b8e0-a9079c690c56
"CYCLONES (SW INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/b5965fe4-fc00-4d9b-93f8-f03a6a369304
"MUSSELS",https://gcmdservices.gsfc.nasa.gov/kms/concept/bc60fbb8-f9e9-492e-9acf-0f47345cedf2
"SEISMIC SURFACE WAVES",https://gcmdservices.gsfc.nasa.gov/kms/concept/02836842-3d46-46e0-a816-bd2f407f3fb3
"VISIBILITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/9337898d-68dc-43d7-93a9-6afdb4ab1784
"PALEOCLIMATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/c7245882-84a1-4192-acfa-a758b5b9c151
"SHOALS",https://gcmdservices.gsfc.nasa.gov/kms/concept/4c2d2255-680d-47d6-adb2-179093593f8a
"HUMAN DIMENSIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/fb93d937-c17c-45d0-a9e3-ca5c8a800ca8
"FORAMINIFERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/d9750f06-3784-4058-941f-40289c8d9d8b
"ULTRAVIOLET RADIATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/90e7fd13-2da2-4ba6-9e0c-dbecdf7c2215
"EAST CENTRAL TROPICAL PACIFIC SST",https://gcmdservices.gsfc.nasa.gov/kms/concept/01b96758-13f3-4cea-8447-decae36b1bde
"AMBIENT NOISE",https://gcmdservices.gsfc.nasa.gov/kms/concept/a74abbc1-dd75-4f22-bbec-7d45091a4593
"GRAVITY/GRAVITATIONAL FIELD",https://gcmdservices.gsfc.nasa.gov/kms/concept/221386f6-ef9b-4990-82b3-f990b0fe39fa
"PERIGLACIAL PROCESSES",https://gcmdservices.gsfc.nasa.gov/kms/concept/fa0f38f3-2faa-4cd7-a848-22f3d96ab210
"BAROMETRIC ALTITUDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/5d703cfe-2f7c-4736-acbc-ec4e4f4f8eef
"ABRASION",https://gcmdservices.gsfc.nasa.gov/kms/concept/fd29bf77-df38-4b80-8148-8184fa41d843
"PRECIPITATING CONVECTIVE CLOUD SYSTEMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/ca7f5dbd-199e-4cc8-bc7b-550753ecbc93
"CHLORINE MONOXIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/6f96d1bd-f6ba-437a-9079-c575c4822248
"TRANSITION DIRECTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/6d245dca-41b5-474d-972f-221822111731
"ISOTOPIC ANALYSIS",https://gcmdservices.gsfc.nasa.gov/kms/concept/bd1834b0-4f8f-4616-b330-6205bff567c2
"CONVECTIVE AVAILABLE POTENTIAL ENERGY (CAPE)",https://gcmdservices.gsfc.nasa.gov/kms/concept/00748b19-30cc-4d12-a7a3-0aa8b3be5a94
"SOIL CHEMISTRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/e273b634-62f5-4601-8b92-6550f6efeab8
"ATMOSPHERIC TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/35e1f93b-99b3-4430-b477-0ecafa80d67a
"INFRASTRUCTURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/d4313915-2d24-424c-a171-30ee9a6f4bb5
"MORAINES",https://gcmdservices.gsfc.nasa.gov/kms/concept/2575cfaf-1a09-48b6-acb9-fda23b6f4719
"PELICANS AND ALLIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/3a591a70-def2-4625-bf26-1151724dbcb4
"ENERGY OUTPUT",https://gcmdservices.gsfc.nasa.gov/kms/concept/64461e23-b3c1-4b99-b879-84e54bacdb24
"MACROFOSSILS",https://gcmdservices.gsfc.nasa.gov/kms/concept/14c78811-5296-4095-9c44-26362914e798
"EFFECTIVE EVAPOTRANSPIRATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/f28060e0-1c51-41df-8451-6c98b3e77e8a
"CONTINENTAL MARGINS",https://gcmdservices.gsfc.nasa.gov/kms/concept/a91a00f7-05ed-4633-9fac-1772a48b6342
"FOOD ADDITIVES",https://gcmdservices.gsfc.nasa.gov/kms/concept/eb9b8c19-3b39-4865-bcfc-d2a12689094a
"RED ALGAE",https://gcmdservices.gsfc.nasa.gov/kms/concept/b9e718df-0a3a-46b6-a34f-4960e9449660
"SEDIMENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3b4ea1db-bb93-4eb8-ac08-4880a3a5e6d2
"24 HOUR MINIMUM TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/5c7f35d5-a3ec-4010-b1c3-6e98ac29dc3f
"DRAINAGE DIRECTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/97b68ee7-b729-4828-924d-d0758b43d8e9
"HUMIDITY INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/cdd7a31f-3244-494d-bc44-7b5f1ebb4bd7
"SEA ICE AGE",https://gcmdservices.gsfc.nasa.gov/kms/concept/b6085d71-a7ee-4b65-9c9c-ff374bdc3974
"DISASTER RESPONSE",https://gcmdservices.gsfc.nasa.gov/kms/concept/d7aa220d-4012-4ab1-98c8-0cc4157a48f3
"ENVIRONMENTAL REGULATIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/57df059e-578a-4371-9484-7a34d63edfa5
"SLEET",https://gcmdservices.gsfc.nasa.gov/kms/concept/5beaf99c-0675-4af3-9236-f55d8d206d85
"BRIGHTNESS TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/73629546-592e-41ed-bfde-feb4c94415fb
"ANGLE OF ELEVATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/96427b44-91a8-4ace-8276-0117948878ee
"DIGITAL/VIRTUAL REFERENCE DESKS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b37c3094-6ec8-4429-a80b-b332a7b4947d
"INTERTIDAL ZONE",https://gcmdservices.gsfc.nasa.gov/kms/concept/82b62e59-6ea1-48e1-a402-bd386c5046eb
"ATMOSPHERIC CIRCULATION RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/2bdfbf06-c583-4e51-a595-dbc6143d95e0
"DIURNAL MOVEMENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/f75f9011-903e-4757-9fcf-fefac2599b59
"DINOFLAGELLATES",https://gcmdservices.gsfc.nasa.gov/kms/concept/b29cf79c-92a9-4160-aa8a-6917da79e298
"12 HOUR PRECIPITATION AMOUNT",https://gcmdservices.gsfc.nasa.gov/kms/concept/feef8827-92a6-4d1d-b6a5-ecda38a32656
"WEEDS, NOXIOUS PLANTS OR INVASIVE PLANTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b376a9f9-585e-4567-ba1f-55ef45cfa8df
"FRUIT PRODUCTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/41b30b1b-5dbb-4ef8-849c-e1949ad04227
"ISOPODS",https://gcmdservices.gsfc.nasa.gov/kms/concept/dcf06e40-74f1-4341-bc80-79dcd2e268b9
"FAULT MOVEMENT DIRECTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/399e5858-8238-451f-8da3-84dc9edfe9a2
"POVERTY LEVELS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b37021a3-4d7f-4b94-b614-807d6981d2ad
"MOLLUSKS",https://gcmdservices.gsfc.nasa.gov/kms/concept/d85c386f-e4f7-4e1c-a16e-34dbb12bb2be
"HYDROXYL",https://gcmdservices.gsfc.nasa.gov/kms/concept/5b49fd6d-3759-4b61-8b04-8309f38b2f90
"ATMOSPHERIC CIRCULATION RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/555b048d-8904-4a62-a85a-3af1aa14674e
"SQUIDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/0d07a910-06bf-4607-90f8-422e1f35cfa0
"PARABOLIC DUNE",https://gcmdservices.gsfc.nasa.gov/kms/concept/174fa36e-3a06-40a1-bc95-87e6799bdead
"UV RADIATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/e6c260ca-4f1e-4ed9-92d8-b50d1927f88e
"WATER VAPOR TRANSPORT INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/425486f4-7b04-4b77-af40-563fe6ed4167
"ECHINODERMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/70892c25-4206-4673-9504-2876927d19a3
"AQUACULTURE PRODUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/392d3da2-c03c-4aa5-bf60-417984f824a6
"SNOW STRATIGRAPHY",https://gcmdservices.gsfc.nasa.gov/kms/concept/c5aaee13-289b-40b7-867d-83bd72c02b2d
"CARBON AND HYDROCARBON COMPOUNDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/19ab681c-bdd7-4793-bbdb-1ec498575314
"THERMAL CONDUCTIVITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/5c349776-dd95-483e-a5da-e8d1b1434985
"FIJI INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/47200796-7541-4659-acf4-32b5303bcc1f
"ALUMINUM-26 ANALYSIS",https://gcmdservices.gsfc.nasa.gov/kms/concept/1efdd374-40a1-4118-a1da-61c647017ec9
"CUTBANK",https://gcmdservices.gsfc.nasa.gov/kms/concept/8dcff6c3-a6b3-479e-96e2-63191d10ac2d
"GROWTH STAGE",https://gcmdservices.gsfc.nasa.gov/kms/concept/0f18f64b-dfac-4f93-9ded-89c8f249c2d1
"DATA DELIVERY",https://gcmdservices.gsfc.nasa.gov/kms/concept/9916f643-05b4-4f0e-91e0-59922c6e09fc
"POLAR STRATOSPHERIC CLOUDS/NACREOUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/9d3d400c-ded2-4b3c-8d0c-5a76e25be033
"RIFT VALLEY",https://gcmdservices.gsfc.nasa.gov/kms/concept/ca874a66-f3a8-4099-978c-4684944dc348
"STRATOCUMULUS MAMMATUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3adff54b-cfc7-4ba0-ba06-7a06b8c4876a
"ICE DEPTH/THICKNESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/a735d8ca-182c-4307-9305-186a065e84a4
"SOLAR WIND",https://gcmdservices.gsfc.nasa.gov/kms/concept/5d290bd8-049b-4002-86c8-8acba563d0e1
"STRATOCUMULUS DIURNALIS",https://gcmdservices.gsfc.nasa.gov/kms/concept/16e33a06-ae4b-48cd-be7f-ad44f3dfd23b
"STAR DUNE",https://gcmdservices.gsfc.nasa.gov/kms/concept/94ab11dc-b70b-4705-bb25-c4d430722d28
